ProductKey,Unit Price,Margin,TotalSales
1957,3199.99,66.86,10495.9672
2201,229.99,54.01,942.959
1178,998.00,66.86,7984.00
1102,343.00,54.01,1509.20
1925,279.99,49.01,1763.937
1197,432.00,49.01,1382.40
1785,43.00,49.02,116.10
1628,13.89,53.99,72.228
1682,8.99,54.06,50.344
1460,300.00,54.01,3360.00
701,169.00,54.01,1014.00
892,59.99,49.02,449.925
1263,69.99,49.02,181.974
1368,40.19,54.01,217.026
297,269.00,49.01,860.80
1,12.99,49.03,74.5626
2122,1650.00,66.86,6765.00
355,363.50,49.01,1454.00
2184,445.00,54.01,667.50
1846,999.00,49.01,3746.25
879,13.00,49.00,208.00
735,209.00,66.86,2821.50
423,599.00,54.01,5990.00
2256,268.50,54.01,966.60
264,480.00,49.01,864.00
2359,299.99,49.01,599.98
2149,163.00,49.01,440.10
1406,14.19,49.04,141.90
2031,665.94,66.86,1997.82
309,499.00,54.01,4491.00
934,79.00,54.01,237.00
1165,170.00,49.01,816.00
164,1592.20,66.86,5731.92
445,559.00,54.01,1677.00
2208,268.50,54.01,1342.50
2129,745.99,54.01,7459.90
1508,300.00,54.01,540.00
1108,629.00,66.86,7044.80
991,268.00,66.86,3001.60
26,199.90,54.01,1049.475
1141,436.20,66.86,3053.40
544,499.00,49.01,3742.50
175,116.90,54.01,555.275
1045,588.00,66.86,3822.00
625,999.00,54.01,8991.00
1616,56.99,54.00,51.291
311,279.00,49.01,446.40
458,229.90,49.01,1379.40
430,269.95,49.01,2024.625
807,11.90,48.99,208.25
1674,6.99,49.07,20.97
2263,339.00,54.01,1017.00
1568,280.00,54.01,2520.00
1376,31.00,66.87,43.40
363,699.00,54.01,5242.50
1817,32.00,49.03,89.60
1599,57.88,54.00,243.096
116,169.99,49.01,1087.936
1089,568.00,66.86,3408.00
1882,2652.00,66.86,23868.00
933,55.00,49.01,137.50
2129,745.99,54.01,6713.91
1433,308.00,54.01,1848.00
858,29.95,54.02,119.80
411,699.00,54.01,7339.50
1055,338.00,54.01,2028.00
1126,332.00,54.01,2124.80
989,165.00,54.01,990.00
2268,79.95,49.01,503.685
577,699.00,54.01,8388.00
1170,633.00,54.01,5760.30
1524,330.00,54.01,1650.00
2151,129.90,49.01,487.125
1158,1560.00,66.86,17472.00
1157,1580.00,66.86,12324.00
1895,1599.00,49.01,7867.08
240,299.00,49.01,897.00
1802,32.00,49.03,256.00
1531,389.00,66.86,700.20
2237,29.99,49.01,59.98
964,290.00,66.86,1595.00
497,99.00,49.02,1336.50
2298,119.99,49.02,491.959
516,90.00,66.86,90.00
818,11.50,54.00,11.50
1770,34.00,49.02,136.00
959,200.00,66.87,1980.00
509,139.00,49.01,2224.00
948,188.00,54.01,206.80
1508,300.00,54.01,4320.00
2440,9.99,49.04,35.964
1424,200.00,54.01,2880.00
498,129.00,49.01,129.00
1677,4.99,49.09,14.97
620,190.00,54.01,285.00
1395,16.99,54.03,163.104
1230,1530.00,66.86,22032.00
1470,129.00,49.01,516.00
2071,99.99,49.01,899.91
2389,109.99,49.01,1099.90
2459,215.62,66.86,582.174
1918,299.99,49.01,1619.946
1998,139.99,49.01,344.3754
1038,186.90,54.01,1700.79
1788,43.00,49.02,43.00
1756,64.90,49.01,58.41
2048,94.99,49.01,233.6754
1740,28.00,49.00,58.80
762,33.90,66.87,33.90
192,599.00,54.01,1138.10
1523,299.00,54.01,4186.00
1308,28.00,49.00,327.60
1280,14.99,49.03,49.467
1836,999.00,49.01,2697.30
633,2295.00,66.86,17212.50
1186,860.00,54.01,2838.00
1949,279.99,49.01,419.985
1152,1000.00,66.86,1000.00
1798,43.00,49.02,38.70
1676,8.99,54.06,17.98
1204,1600.00,66.86,9600.00
980,184.50,54.01,1439.10
182,119.00,54.01,321.30
714,158.00,54.01,948.00
1360,46.99,66.86,234.95
428,969.00,66.86,11628.00
848,15.60,49.03,23.40
1313,205.00,54.01,205.00
567,229.00,49.01,2061.00
1917,493.00,54.01,4042.60
2386,399.99,54.01,2623.9344
531,679.00,66.86,6790.00
602,999.00,54.01,10489.50
1005,268.00,66.86,3135.60
970,198.00,54.01,1782.00
1764,46.80,49.01,131.04
20,134.00,54.01,268.00
1347,21.00,54.00,88.20
2430,32.89,49.01,164.45
1869,1818.00,54.01,11926.08
2219,101.99,49.01,101.99
1532,280.00,54.01,448.00
1181,1580.00,66.86,15800.00
460,299.90,49.01,1199.60
1752,89.00,54.01,560.70
886,150.00,66.86,1125.00
484,129.00,49.01,3225.00
1171,655.00,54.01,4192.00
39,299.23,66.86,1196.92
202,689.00,54.01,2067.00
2075,179.99,54.01,737.959
1318,16.99,49.02,84.95
1917,493.00,54.01,4930.00
1993,99.99,49.01,327.9672
878,129.95,66.86,1364.475
1015,200.00,66.87,1040.00
1965,493.00,54.01,986.00
1703,5.39,48.97,37.73
953,188.50,54.01,980.20
760,13.90,48.99,125.10
1818,32.00,49.03,64.00
787,9.50,49.05,57.00
677,79.00,49.01,395.00
2053,99.99,49.01,359.964
655,160.00,54.01,400.00
139,499.99,54.01,3499.93
670,196.00,54.01,1176.00
265,360.00,49.01,2592.00
264,480.00,49.01,480.00
202,689.00,54.01,3927.30
778,12.95,49.03,155.40
1157,1580.00,66.86,5214.00
1107,358.00,54.01,2362.80
1630,22.89,66.88,183.12
1187,850.00,54.01,1870.00
1767,34.00,54.00,183.60
281,889.00,66.86,4000.50
1207,1520.00,66.86,1520.00
1726,56.00,49.01,56.00
1806,32.00,49.03,256.00
365,599.00,54.01,7188.00
1750,109.00,66.87,228.90
11,59.99,49.02,491.918
1492,239.00,54.01,478.00
1479,310.00,54.01,1116.00
1615,289.99,66.86,695.976
124,279.99,54.01,2267.919
2019,665.94,66.86,2663.76
687,209.00,66.86,4180.00
1937,279.99,49.01,251.991
1772,34.00,49.02,122.40
1224,1030.00,66.86,11536.00
1727,56.00,54.01,117.60
1986,139.99,49.01,251.982
103,115.00,54.01,621.00
1991,179.99,54.01,485.973
2130,445.00,54.01,2554.30
655,160.00,54.01,160.00
2244,79.95,49.01,71.955
258,489.00,54.01,2934.00
1362,16.99,54.03,169.90
1403,47.44,54.00,237.20
1540,380.00,66.86,1824.00
315,199.00,49.01,199.00
1129,436.20,66.86,3053.40
690,228.00,66.86,2850.00
852,230.90,66.86,3232.60
2190,635.99,66.86,572.391
30,255.00,66.86,688.50
2315,101.99,49.01,167.2636
817,9.50,49.05,9.50
24,199.90,54.01,399.80
62,181.00,54.01,543.00
939,99.00,49.02,742.50
717,118.00,54.01,1062.00
2384,459.99,54.01,1508.7672
18,109.95,54.01,692.685
1964,899.00,54.01,899.00
1625,219.00,66.86,394.20
1914,129.99,49.01,1065.918
1508,300.00,54.01,300.00
1604,259.99,66.86,2599.90
2393,399.99,54.01,719.982
2183,745.99,54.01,2685.564
1093,568.00,66.86,3124.00
2350,429.99,54.01,322.4925
2465,30.00,49.03,24.60
276,529.00,54.01,1692.80
400,758.00,54.01,1516.00
2504,9.99,49.04,27.972
1512,239.00,54.01,1338.40
784,16.50,54.00,66.00
666,163.00,54.01,1467.00
207,579.00,54.01,3850.35
1359,42.99,66.87,128.97
652,121.00,54.01,1210.00
879,13.00,49.00,78.00
1891,999.00,49.01,6993.00
296,259.00,49.01,2460.50
1096,632.00,66.86,4044.80
1563,268.00,54.01,1608.00
1592,17.99,54.03,23.387
992,290.00,66.86,319.00
2470,30.99,49.01,46.485
2204,79.95,49.01,196.677
1408,529.00,66.86,5713.20
1229,1560.00,66.86,6240.00
1975,3199.99,66.86,15743.9508
2383,635.99,66.86,2543.96
325,499.00,54.01,3992.00
1077,568.00,66.86,1249.60
5,21.57,49.00,145.5975
333,319.00,49.01,1435.50
637,229.00,49.01,1603.00
2502,9.99,49.04,127.872
33,255.00,66.86,2550.00
1369,43.81,54.00,140.192
6,21.57,49.00,53.0622
1399,32.99,54.01,237.528
1237,178.00,49.01,1157.00
1376,31.00,66.87,217.00
993,281.00,49.01,927.30
1840,1599.00,49.01,7195.50
1397,26.99,54.02,134.95
801,19.90,48.99,29.85
1398,28.99,54.01,162.344
1941,493.00,54.01,1972.00
1830,1599.00,49.01,7195.50
2145,129.90,49.01,106.518
705,87.00,49.01,217.50
1366,32.99,54.01,323.302
93,67.40,49.02,505.50
1984,199.99,54.01,199.99
2356,459.99,54.01,3219.93
1248,49.99,49.00,329.934
2044,199.99,54.01,163.9918
2445,4.99,49.09,4.99
1538,280.00,54.01,1960.00
2110,1475.00,66.86,9956.25
2478,210.00,54.01,840.00
1819,32.00,49.03,67.20
726,147.00,54.01,2058.00
226,299.00,49.01,717.60
1329,16.99,54.03,122.328
825,13.90,48.99,250.20
177,56.90,49.01,170.70
1539,310.00,54.01,496.00
331,199.00,49.01,1611.90
322,369.00,54.01,2103.30
1853,1989.90,54.01,1492.425
1282,24.99,49.01,292.383
871,20.96,48.99,41.92
1911,493.00,54.01,1617.04
1764,46.80,49.01,229.32
1351,16.99,49.02,135.92
1818,32.00,49.03,134.40
971,231.00,66.87,508.20
1218,638.00,54.01,3509.00
402,1299.00,66.86,18186.00
1308,28.00,49.00,358.40
1171,655.00,54.01,3930.00
1428,268.00,54.01,1929.60
1980,129.99,49.01,426.3672
1118,334.00,54.01,1736.80
995,188.50,54.01,980.20
2405,459.99,54.01,1379.97
1762,31.39,49.02,153.811
567,229.00,49.01,343.50
1816,32.00,49.03,259.20
289,529.00,54.01,3703.00
1364,26.99,54.02,86.368
1591,12.66,54.02,113.94
792,27.90,54.01,279.00
2172,445.00,54.01,890.00
443,349.00,54.01,4711.50
342,599.00,54.01,4193.00
1964,899.00,54.01,1618.20
1817,32.00,49.03,201.60
1154,998.00,66.86,3193.60
2432,29.09,49.02,214.6842
190,56.90,49.01,273.12
2325,29.99,49.01,161.946
1569,299.00,54.01,418.60
168,129.00,54.01,490.20
2095,1475.00,66.86,4425.00
2113,508.00,49.01,4064.00
319,869.00,66.86,5561.60
1232,888.00,54.01,6216.00
1569,299.00,54.01,1255.80
204,1109.00,66.86,7763.00
172,169.00,66.86,946.40
1411,268.00,54.01,2412.00
2383,635.99,66.86,1717.173
1472,239.00,54.01,2342.20
444,919.00,66.86,2297.50
186,89.90,49.02,449.50
88,149.99,66.87,809.946
1299,25.00,54.00,32.50
1867,2652.00,66.86,2174.64
392,382.95,49.01,6893.10
390,1299.00,66.86,17536.50
954,186.90,54.01,728.91
2391,459.99,54.01,2640.3426
461,819.00,66.86,20475.00
103,115.00,54.01,690.00
1377,16.00,49.00,179.20
2461,215.62,66.86,1552.464
915,179.00,66.86,3132.50
896,41.73,49.00,41.73
1757,55.90,49.01,150.93
241,329.00,49.01,1316.00
1675,6.89,53.99,4.823
458,229.90,49.01,4598.00
767,15.50,49.03,193.75
1621,12.99,49.03,12.99
2482,350.00,54.01,2800.00
1499,310.00,54.01,868.00
841,13.90,48.99,278.00
1004,188.00,54.01,1316.00
79,40.55,54.00,232.757
345,699.00,54.01,6291.00
1357,38.99,54.01,70.182
285,329.00,49.01,1776.60
2373,299.99,49.01,1889.937
1397,26.99,54.02,129.552
2033,179.99,54.01,1457.919
373,326.00,49.01,1304.00
396,1299.00,66.86,1948.50
1278,14.99,49.03,38.974
781,16.50,54.00,247.50
303,869.00,66.86,695.20
1933,3199.99,66.86,4799.985
1092,673.00,66.86,1480.60
2508,4.74,48.94,28.44
105,115.00,54.01,828.00
708,78.00,49.01,546.00
89,149.99,66.87,944.937
1901,279.99,49.01,2267.919
1387,28.99,54.01,173.94
546,299.00,66.86,1345.50
1231,1500.00,66.86,6600.00
2126,149.00,49.02,268.20
2272,268.50,54.01,402.75
465,259.00,54.01,2331.00
1181,1580.00,66.86,15168.00
554,999.00,54.01,5994.00
1633,13.89,53.99,37.503
2031,665.94,66.86,2497.275
1307,68.00,54.01,442.00
1745,109.00,66.87,392.40
2136,445.00,54.01,333.75
1231,1500.00,66.86,5850.00
1308,28.00,49.00,89.60
1292,366.55,66.86,4691.84
2348,635.99,66.86,2086.0472
259,329.00,49.01,1184.40
2352,299.99,49.01,2429.919
1274,52.13,49.01,52.13
578,999.00,54.01,2997.00
2424,39.99,49.01,71.982
42,232.00,54.01,570.72
1242,838.00,54.01,7625.80
2151,129.90,49.01,935.28
1609,259.99,66.86,233.991
406,382.95,49.01,2680.65
2019,665.94,66.86,2184.2832
2503,9.99,49.04,143.856
1917,493.00,54.01,1331.10
2414,36.83,49.00,298.323
540,2499.00,66.86,39984.00
845,26.90,49.03,484.20
2317,29.99,49.01,89.97
1103,358.00,54.01,3938.00
892,59.99,49.02,59.99
1146,633.00,54.01,822.90
1714,70.13,54.01,631.17
1446,289.00,54.01,3641.40
2435,44.99,49.01,269.94
436,369.00,49.01,6457.50
1709,70.13,54.01,98.182
1006,290.00,66.86,870.00
1189,170.00,49.01,340.00
1809,32.00,49.03,172.80
771,15.90,48.99,159.00
993,281.00,49.01,1461.20
772,11.90,48.99,238.00
1752,89.00,54.01,400.50
1713,70.13,54.01,378.702
572,190.00,54.01,3420.00
1868,1989.00,54.01,3978.00
1491,229.00,54.01,1145.00
332,219.00,49.01,2190.00
872,20.96,48.99,31.44
1578,219.00,66.86,1576.80
1187,850.00,54.01,9350.00
73,47.95,54.01,47.95
1309,28.00,49.00,280.00
1123,328.00,54.01,656.00
338,1199.00,66.86,11990.00
292,500.00,54.01,1350.00
2349,459.99,54.01,2414.9475
1497,267.00,54.01,267.00
1270,6.95,49.06,22.935
1190,165.00,49.01,1155.00
1191,160.00,49.01,624.00
2107,791.00,54.01,2966.25
2072,94.99,49.01,389.459
39,299.23,66.86,2693.07
1815,32.00,49.03,57.60
1914,129.99,49.01,1299.90
267,329.00,49.01,296.10
396,1299.00,66.86,10392.00
810,19.95,54.03,79.80
1627,17.99,54.03,80.955
112,249.99,66.86,899.964
1913,279.99,49.01,2519.91
1879,1818.00,54.01,6544.80
2383,635.99,66.86,2086.0472
328,259.00,49.01,1036.00
1715,70.13,54.01,490.91
1112,645.00,66.86,6192.00
185,169.00,66.86,1605.50
1286,77.99,49.01,748.704
585,139.00,49.01,973.00
817,9.50,49.05,38.00
1849,1818.90,54.01,13096.08
1122,332.00,54.01,2988.00
1479,310.00,54.01,1860.00
887,50.00,49.02,200.00
863,50.99,54.01,535.395
2206,635.99,66.86,3815.94
433,969.00,66.86,5814.00
597,139.00,49.01,1668.00
1797,43.00,49.02,30.10
1720,70.13,54.01,504.936
1852,2652.90,66.86,16713.27
153,469.97,54.01,2232.3575
1088,673.00,66.86,6124.30
16,109.95,54.01,219.90
1787,43.00,49.02,193.50
735,209.00,66.86,1045.00
1800,32.00,49.03,224.00
1854,1818.90,54.01,11459.07
2480,350.00,54.01,3500.00
1257,39.99,49.01,43.989
1450,308.00,54.01,862.40
1291,366.55,66.86,2419.23
2438,44.99,49.01,147.5672
121,119.99,49.02,341.9715
1426,589.00,66.86,1884.80
1795,43.00,49.02,60.20
2165,745.99,54.01,1491.98
1494,208.00,54.01,332.80
1036,184.50,54.01,2656.80
2456,19.99,49.02,32.7836
1371,32.99,54.01,92.372
2002,199.99,54.01,359.982
41,232.00,54.01,835.20
1421,290.00,54.01,580.00
116,169.99,49.01,849.95
2037,665.94,66.86,5327.52
520,679.00,66.86,7129.50
1534,398.00,66.86,3820.80
273,339.00,54.01,2745.90
1466,290.00,54.01,1218.00
240,299.00,49.01,1988.35
1978,299.99,49.01,2999.90
1998,139.99,49.01,459.1672
277,480.00,49.01,1824.00
197,299.90,49.01,2099.30
453,229.90,49.01,2873.75
1636,12.66,54.02,16.458
1326,42.99,66.87,77.382
1712,70.13,54.01,196.364
1973,279.99,49.01,1679.94
207,579.00,54.01,2316.00
677,79.00,49.01,118.50
188,116.90,54.01,222.11
1677,4.99,49.09,35.928
1314,205.00,54.01,2050.00
142,299.99,49.01,1709.943
1311,28.00,49.00,145.60
2502,9.99,49.04,59.94
2126,149.00,49.02,596.00
483,99.00,49.02,247.50
412,382.95,49.01,765.90
1713,70.13,54.01,350.65
2310,635.99,66.86,476.9925
35,95.95,49.01,604.485
795,13.90,48.99,41.70
1149,432.00,49.01,3326.40
851,230.90,66.86,2078.10
1917,493.00,54.01,369.75
1184,890.00,54.01,8544.00
2153,745.99,54.01,1678.4775
2135,745.99,54.01,2797.4625
589,699.00,54.01,1048.50
1989,665.94,66.86,1092.1416
2377,459.99,54.01,919.98
1714,70.13,54.01,378.702
268,889.00,66.86,8001.00
1926,129.99,49.01,194.985
1780,43.00,49.02,90.30
2083,99.99,49.01,599.94
1829,1818.00,54.01,1818.00
1409,589.00,66.86,5890.00
930,33.99,49.01,135.96
1134,319.00,54.01,1276.00
1778,43.00,49.02,120.40
468,179.00,54.01,3222.00
88,149.99,66.87,449.97
730,136.00,54.01,1632.00
266,299.00,49.01,538.20
1999,99.99,49.01,499.95
2322,119.99,49.02,885.5262
1756,64.90,49.01,350.46
1032,188.00,54.01,1128.00
1499,310.00,54.01,1116.00
70,47.95,54.01,157.276
16,109.95,54.01,769.65
306,369.00,54.01,2804.40
44,232.00,54.01,1624.00
1057,588.00,66.86,5292.00
1001,200.00,66.87,1980.00
8,59.99,49.02,196.7672
1066,312.00,54.01,3244.80
510,179.00,54.01,2506.00
230,599.00,54.01,2695.50
1633,13.89,53.99,83.34
715,149.00,54.01,1564.50
1841,999.00,49.01,749.25
611,2295.00,66.86,22950.00
402,1299.00,66.86,9742.50
1991,179.99,54.01,899.95
891,59.99,49.02,89.985
1853,1989.90,54.01,6526.872
868,69.99,54.00,1224.825
347,586.00,54.01,1172.00
1816,32.00,49.03,32.00
2046,139.99,49.01,524.9625
2098,508.00,49.01,2032.00
1001,200.00,66.87,1100.00
2056,199.99,54.01,359.982
1488,300.00,54.01,1620.00
1696,16.99,66.86,47.572
1665,4.99,49.09,19.96
430,269.95,49.01,3644.325
814,16.50,54.00,82.50
2408,299.99,49.01,245.9918
2111,877.50,54.01,2158.65
170,109.00,54.00,828.40
1389,35.99,54.01,230.336
528,819.00,66.86,2457.00
1550,280.00,54.01,3528.00
2365,399.99,54.01,655.9836
1391,39.99,54.01,431.892
443,349.00,54.01,3664.50
2004,139.99,49.01,839.94
639,459.00,66.86,459.00
1250,59.99,49.02,383.936
460,299.90,49.01,3748.75
1107,358.00,54.01,4009.60
1993,99.99,49.01,699.93
1758,50.54,49.01,409.374
1863,1989.90,54.01,3263.436
1105,568.00,66.86,8179.20
2151,129.90,49.01,818.37
1425,529.00,66.86,7617.60
63,181.00,54.01,1335.78
2385,429.99,54.01,429.99
1012,198.00,54.01,1306.80
2514,129.99,66.86,207.984
485,99.00,49.02,1485.00
2393,399.99,54.01,2295.9426
1576,12.99,49.03,64.95
2391,459.99,54.01,3311.928
1438,290.00,54.01,2900.00
672,169.00,54.01,1352.00
54,296.00,66.86,728.16
2389,109.99,49.01,989.91
1818,32.00,49.03,22.40
704,219.00,66.86,1533.00
1780,43.00,49.02,348.30
1830,1599.00,49.01,9594.00
369,699.00,54.01,15727.50
1073,588.00,66.86,646.80
61,181.00,54.01,678.75
1062,312.00,54.01,624.00
426,499.90,49.01,2999.40
329,269.00,49.01,1883.00
1665,4.99,49.09,17.964
1200,1000.00,66.86,4400.00
1582,17.99,54.03,35.98
36,95.95,49.01,863.55
676,87.00,49.01,696.00
1249,49.99,49.00,649.87
1746,109.00,66.87,545.00
2387,299.99,49.01,809.973
2041,99.99,49.01,399.96
1629,9.99,49.04,51.948
1976,899.00,54.01,2022.75
292,500.00,54.01,4275.00
2465,30.00,49.03,150.00
1969,3199.99,66.86,7871.9754
1994,94.99,49.01,356.2125
1238,168.00,49.01,1528.80
790,25.50,49.01,229.50
496,179.00,54.01,447.50
2347,101.99,49.01,305.97
480,279.00,54.01,6975.00
229,299.90,49.01,1499.50
819,29.90,49.03,134.55
1755,64.90,49.01,649.00
1224,1030.00,66.86,2678.00
1397,26.99,54.02,264.502
1104,427.00,66.86,2135.00
437,499.90,49.01,3999.20
1539,310.00,54.01,992.00
1437,199.00,54.01,199.00
2512,129.99,66.86,389.97
538,99.00,49.02,792.00
1163,850.00,54.01,2550.00
137,499.99,54.01,3599.928
30,255.00,66.86,2040.00
1570,398.00,66.86,1990.00
847,15.60,49.03,140.40
1937,279.99,49.01,459.1836
76,37.95,54.01,62.238
1865,1599.90,49.01,7871.508
689,159.00,54.01,3180.00
1025,196.90,54.01,2520.32
868,69.99,54.00,1119.84
1457,189.00,54.01,3402.00
514,69.00,66.86,207.00
2099,257.50,49.01,1287.50
1896,999.00,49.01,3996.00
1074,312.00,54.01,1497.60
545,459.00,66.86,2065.50
1092,673.00,66.86,2220.90
1273,6.95,49.06,63.245
2287,339.00,54.01,1525.50
679,78.00,49.01,78.00
55,296.00,66.86,888.00
539,2295.00,66.86,20655.00
233,699.00,54.01,1258.20
1676,8.99,54.06,31.465
1225,1000.00,66.86,7800.00
1529,255.00,54.01,2040.00
973,200.00,66.87,2000.00
1363,22.99,54.02,64.372
2194,119.99,49.02,839.93
2279,339.00,54.01,1667.88
891,59.99,49.02,479.92
1401,40.19,54.01,225.064
1338,32.99,54.01,131.96
1961,279.99,49.01,1959.93
863,50.99,54.01,509.90
1157,1580.00,66.86,8216.00
586,109.00,49.01,109.00
1447,299.00,54.01,2152.80
1859,1818.90,54.01,9549.225
1387,28.99,54.01,28.99
1977,493.00,54.01,3105.90
1752,89.00,54.01,480.60
981,188.50,54.01,1131.00
1138,391.90,54.01,3135.20
1833,1989.00,54.01,5370.30
1722,56.00,49.01,39.20
29,255.00,66.86,836.40
1490,129.00,49.01,696.60
106,132.99,54.01,872.4144
202,689.00,54.01,3445.00
555,229.00,49.01,1832.00
1647,179.99,54.01,755.958
1650,289.99,66.86,1565.946
2419,25.99,49.01,103.96
1180,1600.00,66.86,7040.00
1078,314.00,54.01,502.40
2374,199.99,49.01,999.95
929,33.99,49.01,509.85
1613,109.99,49.01,461.958
704,219.00,66.86,657.00
449,349.00,54.01,4362.50
2511,4.06,49.01,6.496
166,119.00,54.01,761.60
1044,627.00,66.86,3260.40
962,188.00,54.01,2444.00
1963,3199.99,66.86,18367.9426
1288,77.99,49.01,545.93
64,181.00,54.01,977.40
864,50.99,54.01,127.475
1338,32.99,54.01,527.84
653,136.00,54.01,340.00
104,115.00,54.01,1035.00
1978,299.99,49.01,269.991
2322,119.99,49.02,215.982
696,190.00,54.01,380.00
811,16.50,54.00,148.50
1609,259.99,66.86,2703.896
325,499.00,54.01,4990.00
1041,231.00,66.87,739.20
904,75.99,49.01,227.97
1595,22.89,66.88,29.757
1207,1520.00,66.86,16720.00
2180,149.00,49.02,244.36
447,229.90,49.01,5747.50
272,329.00,49.01,1562.75
713,160.00,54.01,2160.00
2069,179.99,54.01,809.955
2219,101.99,49.01,669.0544
544,499.00,49.01,748.50
1583,13.89,53.99,58.338
1915,3199.99,66.86,19199.94
1709,70.13,54.01,343.637
839,25.90,54.01,25.90
368,1299.00,66.86,6495.00
748,13.50,49.03,94.50
1156,1600.00,66.86,8800.00
698,188.00,54.01,3384.00
38,299.23,66.86,299.23
750,9.50,54.00,19.00
1004,188.00,54.01,188.00
1888,1989.00,54.01,7458.75
953,188.50,54.01,1131.00
1389,35.99,54.01,259.128
889,50.00,49.02,675.00
2505,9.99,49.04,69.93
2039,179.99,54.01,674.9625
615,229.00,49.01,916.00
1832,2652.00,66.86,5304.00
1199,410.00,49.01,2706.00
1125,436.20,66.86,1701.18
1658,109.99,49.01,549.95
766,19.90,48.99,199.00
777,13.90,48.99,34.75
2189,163.00,49.01,855.75
1088,673.00,66.86,874.90
1267,49.96,49.01,259.792
405,699.00,54.01,4194.00
2282,119.99,49.02,959.92
39,299.23,66.86,1077.228
2488,14.99,49.03,188.874
230,599.00,54.01,4552.40
1769,34.00,54.00,272.00
2045,179.99,54.01,1349.925
2016,139.99,49.01,881.937
1154,998.00,66.86,5189.60
1987,99.99,49.01,449.955
1384,16.99,49.02,33.98
2056,199.99,54.01,149.9925
2309,29.99,49.01,67.4775
8,59.99,49.02,147.5754
84,99.99,54.01,573.9426
77,37.95,54.01,273.24
255,889.00,66.86,4978.40
2418,73.99,54.00,73.99
1899,493.00,54.01,2829.82
1494,208.00,54.01,374.40
417,599.00,54.01,1797.00
1817,32.00,49.03,160.00
1135,328.00,54.01,426.40
248,399.00,54.01,1436.40
2335,339.00,54.01,915.30
1402,43.81,54.00,78.858
1132,627.00,66.86,3762.00
1862,2652.90,66.86,7162.83
2148,445.00,54.01,2189.40
2216,268.50,54.01,724.95
2513,129.99,66.86,1247.904
1782,43.00,49.02,172.00
1040,198.00,54.01,792.00
412,382.95,49.01,4595.40
977,268.00,66.86,2144.00
1648,109.99,49.01,1286.883
790,25.50,49.01,63.75
1571,56.99,54.00,666.783
